timestamp,temperature,humidity,wind_speed,precipitation,vegetation_index,latitude,human_activity_index,longitude,severity
2022-04-01 06:00:00,32.7,19,22,4.9,37,44.8425,13,-73.6464,0
2022-04-01 07:00:00,25.7,58,2,3.5,66,44.5339,36,-72.8457,0
2022-04-01 08:00:00,19.2,62,15,1.8,68,44.3861,43,-73.8541,0
2022-04-01 09:00:00,35.1,64,27,3.0,70,45.6679,74,-72.5218,0
2022-04-01 10:00:00,37.1,36,5,1.7,65,45.1273,49,-72.0172,0
2022-04-01 11:00:00,33.6,58,31,3.2,53,45.5528,58,-72.6651,0
2022-04-01 12:00:00,34.0,39,2,0.7,43,45.0964,36,-72.2349,0
2022-04-01 13:00:00,17.2,19,33,1.3,53,45.8998,69,-73.2426,0
2022-04-01 14:00:00,21.9,72,4,3.4,33,44.9749,89,-73.3799,0
2022-04-01 15:00:00,28.9,75,26,3.8,58,45.1746,41,-73.236,0
2022-04-01 16:00:00,38.5,29,32,1.5,72,45.4028,98,-73.4862,low
2022-04-01 17:00:00,23.2,63,6,3.0,67,45.031,66,-73.7644,0
2022-04-01 18:00:00,25.0,46,39,0.2,31,45.9671,13,-73.3455,0
2022-04-01 19:00:00,33.0,42,7,4.8,78,44.0288,5,-73.4061,0
2022-04-01 20:00:00,22.6,85,5,2.7,61,44.5597,90,-72.3117,0
2022-04-01 21:00:00,24.9,20,32,2.9,78,44.0959,31,-72.4151,0
2022-04-01 22:00:00,27.8,82,35,3.9,50,44.7605,4,-72.4914,0
2022-04-01 23:00:00,15.3,20,28,3.9,42,44.8668,92,-73.4447,0
2022-04-02 00:00:00,18.0,79,39,0.3,47,44.9555,91,-72.4236,0
2022-04-02 01:00:00,17.2,28,34,4.5,37,45.5344,51,-73.0591,0
2022-04-02 02:00:00,39.3,83,35,3.7,75,44.0172,78,-73.9157,0
2022-04-02 03:00:00,34.8,12,11,0.6,79,45.3288,8,-73.6439,0
2022-04-02 04:00:00,16.2,55,30,0.9,55,44.1944,63,-72.7475,0
2022-04-02 05:00:00,26.9,33,10,4.2,79,45.5516,9,-73.4055,0
2022-04-02 06:00:00,34.5,78,6,2.6,31,45.4776,47,-72.5688,0
2022-04-02 07:00:00,27.9,33,10,3.7,38,44.5955,81,-73.6278,0
2022-04-02 08:00:00,29.9,34,23,2.5,35,44.9749,64,-72.907,0
2022-04-02 09:00:00,30.8,13,37,1.2,62,45.8547,71,-72.0315,0
2022-04-02 10:00:00,30.9,79,39,2.7,55,45.139,87,-73.4685,0
2022-04-02 11:00:00,39.1,40,38,1.9,34,44.6281,36,-72.9566,0
2022-04-02 12:00:00,34.3,50,4,3.6,55,45.0065,68,-73.444,0
2022-04-02 13:00:00,39.1,40,13,4.5,75,45.7633,58,-72.9533,0
2022-04-02 14:00:00,22.1,38,36,3.7,34,44.367,57,-72.9485,0
2022-04-02 15:00:00,36.1,10,10,4.5,53,45.5264,6,-72.142,0
2022-04-02 16:00:00,38.9,62,5,4.2,72,44.9201,2,-72.3718,0
2022-04-02 17:00:00,34.9,78,5,4.5,40,45.0378,21,-72.6415,0
2022-04-02 18:00:00,35.0,64,28,0.5,64,44.3101,86,-72.7953,0
2022-04-02 19:00:00,19.0,64,16,4.6,48,44.3718,11,-73.2736,0
2022-04-02 20:00:00,28.9,71,36,3.3,75,45.0144,77,-73.2425,0
2022-04-02 21:00:00,30.6,57,25,4.5,65,44.4221,25,-73.2711,0
2022-04-02 22:00:00,29.6,60,24,2.7,58,45.401,39,-72.8838,0
2022-04-02 23:00:00,37.0,76,40,1.1,53,44.3338,97,-73.1687,0
2022-04-03 00:00:00,25.7,17,10,1.4,62,45.6613,47,-73.997,0
2022-04-03 01:00:00,31.3,52,20,2.0,36,44.7424,41,-73.4117,0
2022-04-03 02:00:00,20.6,81,35,0.6,30,44.0917,20,-73.1384,0
2022-04-03 03:00:00,25.2,36,10,3.0,77,44.3518,86,-72.5975,0
2022-04-03 04:00:00,21.5,37,23,4.3,48,44.9991,46,-73.9665,0
2022-04-03 05:00:00,31.9,71,40,1.3,56,45.4721,57,-72.7139,0
2022-04-03 06:00:00,24.0,17,9,3.1,50,44.9963,25,-73.162,0
2022-04-03 07:00:00,19.3,59,28,2.0,40,44.3841,53,-73.3374,0
2022-04-03 08:00:00,18.5,66,5,4.3,72,44.061,26,-72.2469,0
2022-04-03 09:00:00,29.6,33,26,2.4,71,45.3786,58,-73.744,0
2022-04-03 10:00:00,39.6,25,28,4.3,38,44.8213,71,-73.0686,0
2022-04-03 11:00:00,20.7,11,34,0.7,69,44.4769,44,-72.5407,0
2022-04-03 12:00:00,28.4,23,29,1.7,54,44.2806,65,-72.753,0
2022-04-03 13:00:00,16.5,81,15,1.4,75,45.8818,57,-73.3358,0
2022-04-03 14:00:00,16.9,19,3,2.4,69,45.207,68,-72.155,0
2022-04-03 15:00:00,18.9,62,14,2.9,34,44.161,42,-73.6271,0
2022-04-03 16:00:00,28.4,73,32,3.6,74,45.6706,96,-73.9411,0
2022-04-03 17:00:00,25.7,34,9,0.9,37,44.2231,87,-72.0569,0
2022-04-03 18:00:00,17.7,26,23,2.0,51,45.0388,94,-72.0123,0
2022-04-03 19:00:00,26.2,83,18,1.1,34,44.5639,50,-72.6715,0
2022-04-03 20:00:00,16.0,45,25,5.0,65,44.8461,41,-73.2272,0
2022-04-03 21:00:00,26.1,35,23,2.0,77,45.1417,7,-72.0597,0
2022-04-03 22:00:00,18.1,63,16,1.0,32,44.3502,79,-72.2299,0
2022-04-03 23:00:00,17.4,13,27,3.4,70,44.6205,36,-73.7854,0
2022-04-04 00:00:00,29.1,85,29,5.0,67,44.3803,11,-73.6597,0
2022-04-04 01:00:00,23.9,37,13,4.4,75,44.3243,28,-72.6933,0
2022-04-04 02:00:00,16.8,32,8,3.5,61,45.1569,38,-73.9526,0
2022-04-04 03:00:00,38.8,57,3,3.9,64,44.6443,35,-72.9133,0
2022-04-04 04:00:00,18.2,73,19,1.6,32,44.7106,6,-72.8885,0
2022-04-04 05:00:00,21.2,61,29,0.3,49,44.7324,54,-72.2399,0
2022-04-04 06:00:00,15.7,31,5,1.3,37,45.5378,82,-72.82,0
2022-04-04 07:00:00,30.8,76,21,4.1,50,45.2959,76,-72.0767,0
2022-04-04 08:00:00,39.3,17,20,0.0,73,44.5927,21,-73.78,0
2022-04-04 09:00:00,29.7,27,4,2.3,69,45.289,91,-73.4654,0
2022-04-04 10:00:00,32.2,33,22,4.0,53,44.0464,50,-72.4334,0
2022-04-04 11:00:00,37.5,37,9,1.7,56,44.975,50,-73.7061,0
2022-04-04 12:00:00,18.4,24,36,2.9,45,45.5157,67,-72.8502,0
2022-04-04 13:00:00,25.5,76,22,1.3,72,44.6894,47,-72.9675,0
2022-04-04 14:00:00,24.6,41,26,4.1,41,45.5302,78,-72.4483,0
2022-04-04 15:00:00,19.1,49,13,2.7,80,45.6117,48,-73.4293,0
2022-04-04 16:00:00,35.5,51,25,1.9,37,44.4665,76,-73.1934,0
2022-04-04 17:00:00,20.4,80,14,0.2,47,45.7813,38,-73.5081,0
2022-04-04 18:00:00,27.1,51,28,4.4,73,45.8312,1,-73.3372,0
2022-04-04 19:00:00,36.5,40,34,0.6,46,45.4786,89,-72.4122,0
2022-04-04 20:00:00,28.4,69,31,2.1,74,44.9592,16,-72.6927,0
2022-04-04 21:00:00,17.7,58,37,3.1,65,44.6187,36,-72.1668,0
2022-04-04 22:00:00,30.4,48,1,3.3,72,45.2603,2,-72.9985,0
2022-04-04 23:00:00,16.1,44,34,4.2,77,45.7339,26,-72.4886,0
2022-04-05 00:00:00,39.5,17,18,1.7,58,45.7492,72,-73.4853,0
2022-04-05 01:00:00,30.2,81,12,2.0,33,45.1214,80,-72.1949,0
2022-04-05 02:00:00,15.1,39,25,4.3,77,44.4192,71,-72.2996,0
2022-04-05 03:00:00,17.8,76,18,4.7,73,44.4354,52,-72.1322,0
2022-04-05 04:00:00,20.9,21,33,3.2,63,44.4916,97,-73.1204,0
2022-04-05 05:00:00,34.8,15,9,1.3,45,45.6024,32,-73.7708,0
2022-04-05 06:00:00,27.7,63,4,2.1,49,44.2229,38,-72.0763,0
2022-04-05 07:00:00,31.4,81,33,1.8,78,44.3282,2,-72.064,0
2022-04-05 08:00:00,29.4,89,6,3.8,60,44.8944,87,-72.8278,0
2022-04-05 09:00:00,18.9,69,40,4.3,36,45.3846,31,-72.6385,0
2022-04-05 10:00:00,32.6,35,2,0.8,62,45.9863,3,-73.0666,0
2022-04-05 11:00:00,34.1,71,9,0.7,74,44.2832,31,-72.0255,0
2022-04-05 12:00:00,22.9,26,20,1.7,35,44.4701,11,-73.8917,0
2022-04-05 13:00:00,17.8,50,25,1.1,78,45.945,86,-72.0882,0
2022-04-05 14:00:00,16.2,17,12,3.3,69,45.1325,79,-72.7701,0
2022-04-05 15:00:00,22.2,82,40,1.0,42,45.1103,90,-72.8471,0
2022-04-05 16:00:00,35.2,44,21,2.0,55,44.3254,12,-73.1771,0
2022-04-05 17:00:00,19.0,28,15,1.2,50,44.7663,73,-72.9454,0
2022-04-05 18:00:00,19.9,30,13,1.0,44,45.9806,61,-72.098,0
2022-04-05 19:00:00,33.8,49,38,3.3,43,45.9934,91,-72.1337,0
2022-04-05 20:00:00,32.0,34,12,3.4,61,44.1938,5,-72.8697,0
2022-04-05 21:00:00,26.6,30,4,1.2,53,44.7663,75,-72.7906,0
2022-04-05 22:00:00,24.9,89,2,1.8,66,44.6446,14,-73.9189,0
2022-04-05 23:00:00,26.3,45,16,0.4,50,44.1816,60,-73.3455,0
2022-04-06 00:00:00,32.8,64,1,3.2,34,45.2652,2,-73.1604,0
2022-04-06 01:00:00,20.2,57,39,1.1,67,44.2601,43,-73.4561,0
2022-04-06 02:00:00,26.0,39,38,0.1,68,44.6677,51,-73.4796,0
2022-04-06 03:00:00,21.5,80,32,0.0,55,45.1452,90,-73.7595,0
2022-04-06 04:00:00,18.7,49,19,3.0,58,44.4032,39,-73.3661,0
2022-04-06 05:00:00,29.4,43,4,4.1,71,44.9941,41,-72.3532,0
2022-04-06 06:00:00,20.1,90,27,0.3,50,44.3045,45,-73.231,0
2022-04-06 07:00:00,20.3,32,38,3.4,37,44.4617,11,-72.2593,0
2022-04-06 08:00:00,21.9,16,21,0.4,48,44.9487,41,-73.0503,0
2022-04-06 09:00:00,35.0,82,26,1.1,72,45.9737,38,-72.5122,0
2022-04-06 10:00:00,18.9,54,12,1.6,40,45.8908,86,-73.8618,0
2022-04-06 11:00:00,17.8,14,35,1.3,30,45.9255,98,-72.6304,0
2022-04-06 12:00:00,25.6,52,3,1.7,60,44.3232,76,-73.8353,0
2022-04-06 13:00:00,21.8,42,3,0.1,53,45.3804,50,-73.3139,0
2022-04-06 14:00:00,17.5,70,28,0.8,51,45.5056,80,-73.8358,0
2022-04-06 15:00:00,32.0,89,20,4.1,41,44.662,91,-73.2908,0
2022-04-06 16:00:00,36.8,65,13,0.6,78,44.3587,12,-73.7731,0
2022-04-06 17:00:00,16.7,27,16,2.4,55,44.1328,60,-72.1891,0
2022-04-06 18:00:00,18.4,20,33,4.7,75,45.9271,45,-72.735,0
2022-04-06 19:00:00,30.6,36,28,4.0,75,45.3317,89,-72.5607,0
2022-04-06 20:00:00,16.6,65,40,4.4,43,45.5777,3,-73.0577,0
2022-04-06 21:00:00,33.4,42,31,3.9,78,44.8588,88,-72.3067,0
2022-04-06 22:00:00,33.1,35,24,2.5,78,45.402,56,-73.5524,0
2022-04-06 23:00:00,22.7,10,16,0.2,79,44.6843,90,-73.5865,0
2022-04-07 00:00:00,19.3,85,9,0.4,49,45.9405,23,-72.6609,0
2022-04-07 01:00:00,22.6,87,38,1.5,68,45.5329,65,-73.2476,0
2022-04-07 02:00:00,27.5,63,38,1.6,51,44.9828,97,-72.7218,0
2022-04-07 03:00:00,38.9,81,2,1.7,65,45.5194,92,-72.4661,0
2022-04-07 04:00:00,30.2,29,17,4.0,58,45.0701,38,-72.9478,0
2022-04-07 05:00:00,24.5,76,17,3.5,39,44.299,14,-73.9395,0
2022-04-07 06:00:00,15.6,71,16,2.1,49,45.3388,3,-73.6247,0
2022-04-07 07:00:00,16.2,49,24,2.7,36,45.8211,52,-72.852,0
2022-04-07 08:00:00,34.8,14,37,2.2,77,44.9026,8,-72.5379,0
2022-04-07 09:00:00,32.5,11,23,2.4,34,44.0261,77,-73.7989,0
2022-04-07 10:00:00,27.2,33,37,1.7,41,45.8179,41,-73.677,0
2022-04-07 11:00:00,37.5,52,10,3.3,70,45.2871,60,-72.3259,0
2022-04-07 12:00:00,18.9,50,23,3.9,43,45.6518,71,-73.5344,0
2022-04-07 13:00:00,39.5,33,4,3.4,69,45.2559,15,-73.9003,0
2022-04-07 14:00:00,39.9,26,23,3.4,39,45.3137,26,-73.0267,0
2022-04-07 15:00:00,17.5,86,34,1.7,55,44.7727,29,-73.3445,0
2022-04-07 16:00:00,36.5,68,9,0.5,31,44.7828,31,-73.0696,0
2022-04-07 17:00:00,15.3,79,33,2.1,50,44.6383,76,-72.5026,0
2022-04-07 18:00:00,19.4,48,11,1.6,77,44.245,46,-73.3493,0
2022-04-07 19:00:00,33.2,74,13,3.8,61,44.914,80,-72.7237,0
2022-04-07 20:00:00,32.1,16,26,0.4,52,44.305,13,-73.5925,0
2022-04-07 21:00:00,22.0,84,28,1.3,41,45.6861,90,-72.61,0
2022-04-07 22:00:00,26.5,42,8,4.0,69,45.6598,44,-72.8276,0
2022-04-07 23:00:00,16.0,49,35,4.9,32,44.6171,56,-72.1191,0
2022-04-08 00:00:00,26.7,25,25,5.0,48,44.8715,76,-72.1088,0
2022-04-08 01:00:00,28.7,63,33,4.7,67,44.6072,87,-73.4313,0
2022-04-08 02:00:00,38.4,87,31,3.5,55,45.9379,33,-73.3204,0
2022-04-08 03:00:00,20.9,29,13,2.1,46,44.1062,89,-73.0589,0
2022-04-08 04:00:00,37.2,70,38,4.1,80,45.2229,96,-72.787,0
2022-04-08 05:00:00,32.6,12,35,1.6,40,45.7542,98,-73.9208,0
2022-04-08 06:00:00,33.5,43,16,3.4,69,45.4208,16,-73.0773,0
2022-04-08 07:00:00,38.2,69,9,1.8,54,45.1268,17,-73.2636,0
2022-04-08 08:00:00,27.1,22,5,3.3,40,45.566,34,-73.2675,0
2022-04-08 09:00:00,22.0,90,15,0.6,58,45.248,78,-73.9278,0
2022-04-08 10:00:00,28.2,50,21,2.0,31,45.2618,74,-72.6638,0
2022-04-08 11:00:00,31.1,70,23,3.5,60,44.8242,6,-72.0626,0
2022-04-08 12:00:00,23.0,84,27,3.9,63,44.1989,61,-72.356,0
2022-04-08 13:00:00,33.2,30,28,3.9,46,44.2711,83,-72.8353,0
2022-04-08 14:00:00,31.2,11,31,2.0,50,45.0695,10,-73.8811,0
2022-04-08 15:00:00,33.6,27,5,4.7,38,44.3781,80,-73.596,0
2022-04-08 16:00:00,17.0,64,35,4.8,61,45.5603,4,-72.2572,0
2022-04-08 17:00:00,25.1,71,13,3.0,36,44.0168,47,-73.1046,0
2022-04-08 18:00:00,28.0,10,32,3.5,55,45.5296,65,-73.4883,0
2022-04-08 19:00:00,28.2,79,39,3.8,73,44.8118,73,-73.5475,0
2022-04-08 20:00:00,19.2,48,0,3.2,38,44.4452,45,-73.7934,0
2022-04-08 21:00:00,39.8,39,15,4.2,45,45.7717,27,-72.1749,0
2022-04-08 22:00:00,39.5,39,1,1.6,78,45.0281,69,-72.3242,0
2022-04-08 23:00:00,32.7,64,19,3.2,58,44.4556,30,-72.007,0
2022-04-09 00:00:00,31.9,89,0,4.2,66,44.5495,6,-73.0461,0
2022-04-09 01:00:00,26.8,83,11,3.5,58,45.1651,75,-73.7157,0
2022-04-09 02:00:00,38.1,52,29,2.8,52,45.8255,4,-72.5625,0
2022-04-09 03:00:00,30.3,60,33,2.2,40,45.6933,59,-72.2844,0
2022-04-09 04:00:00,25.1,61,27,2.3,55,45.7894,56,-72.5651,0
2022-04-09 05:00:00,35.2,25,7,4.4,39,44.3812,87,-73.1835,0
2022-04-09 06:00:00,20.9,76,3,0.8,34,45.6995,87,-73.8098,0
2022-04-09 07:00:00,25.7,40,38,3.0,48,44.605,39,-73.4505,0
2022-04-09 08:00:00,37.6,24,36,3.0,47,44.953,45,-72.1949,0
2022-04-09 09:00:00,21.6,23,28,3.4,37,44.0884,64,-73.9622,0
2022-04-09 10:00:00,21.2,85,1,2.7,33,44.8235,89,-73.0115,0
2022-04-09 11:00:00,16.1,63,1,0.9,61,45.0599,21,-73.2647,0
2022-04-09 12:00:00,19.4,14,37,3.4,44,45.1974,100,-73.8281,0
2022-04-09 13:00:00,15.1,59,27,3.5,63,44.184,52,-72.127,0
2022-04-09 14:00:00,26.1,46,11,4.6,46,45.7563,26,-73.6446,0
2022-04-09 15:00:00,37.8,88,23,2.6,66,44.6599,29,-72.4796,0
2022-04-09 16:00:00,27.2,40,23,1.5,36,45.9361,43,-72.0818,0
2022-04-09 17:00:00,33.8,29,20,1.0,52,45.711,36,-73.815,0
2022-04-09 18:00:00,22.3,77,35,0.3,66,44.7799,87,-73.1577,0
2022-04-09 19:00:00,26.3,90,9,0.9,71,45.4567,80,-72.2873,0
2022-04-09 20:00:00,39.2,28,31,4.8,41,45.5144,50,-72.9525,0
2022-04-09 21:00:00,28.6,41,16,0.9,67,44.3473,35,-72.7757,0
2022-04-09 22:00:00,28.1,45,17,3.0,69,44.12,46,-73.2581,0
2022-04-09 23:00:00,32.8,16,33,3.3,68,45.2058,3,-73.406,0
2022-04-10 00:00:00,35.0,64,6,5.0,71,45.251,33,-72.9559,0
2022-04-10 01:00:00,23.1,61,9,1.8,37,45.8093,60,-72.8288,0
2022-04-10 02:00:00,35.8,33,40,2.5,60,44.2085,55,-72.5127,0
2022-04-10 03:00:00,16.9,54,18,0.1,68,44.493,23,-72.6611,0
2022-04-10 04:00:00,28.1,29,39,1.4,37,44.8629,87,-73.5439,0
2022-04-10 05:00:00,36.9,82,35,1.7,50,45.7065,88,-73.8766,0
2022-04-10 06:00:00,18.6,46,12,3.2,47,44.5636,29,-72.1125,0
2022-04-10 07:00:00,19.4,28,13,4.6,73,45.1227,29,-73.2129,0
2022-04-10 08:00:00,32.6,20,31,0.8,66,44.5509,2,-73.0402,0
2022-04-10 09:00:00,18.7,40,27,1.4,41,45.3944,17,-73.9517,0
2022-04-10 10:00:00,20.3,58,7,2.1,32,44.1622,70,-72.4532,0
2022-04-10 11:00:00,24.9,50,31,0.6,30,45.2028,82,-72.3102,0
2022-04-10 12:00:00,22.3,79,31,0.5,35,45.4284,3,-73.2231,0
2022-04-10 13:00:00,22.7,44,35,3.8,45,45.3149,33,-73.0482,0
2022-04-10 14:00:00,24.1,28,31,1.7,33,44.417,71,-72.6909,0
2022-04-10 15:00:00,39.1,24,9,0.6,52,45.3826,85,-73.7464,0
2022-04-10 16:00:00,24.0,51,14,4.6,80,45.794,49,-72.545,0
2022-04-10 17:00:00,39.6,59,5,0.5,57,45.8726,65,-73.3217,0
2022-04-10 18:00:00,34.6,36,21,4.3,71,45.8075,71,-72.3097,0
2022-04-10 19:00:00,28.3,66,7,1.3,30,45.113,24,-73.5045,0
2022-04-10 20:00:00,20.3,54,1,1.0,52,45.2506,12,-73.563,0
2022-04-10 21:00:00,27.9,37,9,4.4,43,44.1158,61,-73.2268,0
2022-04-10 22:00:00,38.3,69,21,3.6,53,44.4125,80,-73.4135,0
2022-04-10 23:00:00,34.1,87,27,5.0,62,44.0641,50,-72.3639,0
2022-04-11 00:00:00,21.0,89,29,4.9,40,44.4835,4,-73.5265,0
2022-04-11 01:00:00,22.4,67,28,0.9,61,45.9094,17,-73.7707,0
2022-04-11 02:00:00,35.2,42,27,2.0,45,45.4558,23,-72.4692,0
2022-04-11 03:00:00,19.9,26,32,2.7,40,44.5555,52,-73.057,0
2022-04-11 04:00:00,23.7,25,40,2.4,37,45.1638,40,-73.7903,0
2022-04-11 05:00:00,22.1,11,20,1.2,43,44.9389,90,-73.2699,0
2022-04-11 06:00:00,18.0,85,30,4.3,73,44.5271,6,-72.0734,0
2022-04-11 07:00:00,16.9,84,34,4.3,59,44.8453,90,-72.7639,0
2022-04-11 08:00:00,38.2,63,13,0.6,55,45.8408,93,-72.4895,0
2022-04-11 09:00:00,36.6,18,29,0.7,49,45.5028,83,-73.2079,0
2022-04-11 10:00:00,28.2,15,18,1.3,58,45.4435,86,-72.1858,0
2022-04-11 11:00:00,24.8,83,13,3.8,50,45.8055,33,-72.7264,0
2022-04-11 12:00:00,15.4,35,40,3.5,65,45.772,6,-72.3483,0
2022-04-11 13:00:00,31.6,62,36,0.4,31,45.063,52,-72.7717,0
2022-04-11 14:00:00,22.8,17,17,3.7,48,44.4591,83,-73.9016,0
2022-04-11 15:00:00,37.3,60,20,2.6,47,44.0075,24,-72.0326,0
2022-04-11 16:00:00,27.3,77,1,2.7,60,44.025,70,-72.4029,0
2022-04-11 17:00:00,17.3,29,6,2.0,64,45.4298,49,-72.5693,0
2022-04-11 18:00:00,32.6,11,38,0.7,49,45.541,59,-73.7202,0
2022-04-11 19:00:00,38.1,28,34,0.5,41,44.6006,2,-72.6478,0
2022-04-11 20:00:00,27.5,55,17,3.2,79,45.6301,2,-72.1038,0
2022-04-11 21:00:00,22.7,84,26,1.4,77,44.0234,77,-73.3462,0
2022-04-11 22:00:00,16.3,18,17,0.1,69,44.3283,64,-73.8088,0
2022-04-11 23:00:00,15.4,85,29,2.7,70,44.2032,35,-72.8726,0
2022-04-12 00:00:00,37.5,59,30,3.5,64,44.1188,85,-73.2527,0
2022-04-12 01:00:00,24.7,10,29,4.8,68,44.8206,27,-73.5432,0
2022-04-12 02:00:00,35.7,26,13,3.9,77,45.6186,11,-72.7501,0
2022-04-12 03:00:00,35.6,22,33,1.6,55,45.2461,45,-72.4975,0
2022-04-12 04:00:00,16.2,13,27,1.2,50,44.522,87,-73.6484,0
2022-04-12 05:00:00,40.0,11,39,3.9,37,45.1582,26,-72.7663,0
2022-04-12 06:00:00,26.0,31,26,3.1,54,45.0107,37,-73.3832,0
2022-04-12 07:00:00,33.5,66,13,4.9,79,45.8381,35,-73.491,0
2022-04-12 08:00:00,37.5,63,29,2.3,32,44.6839,100,-73.4056,0
2022-04-12 09:00:00,26.8,79,19,2.3,36,44.0903,40,-72.3794,0
2022-04-12 10:00:00,33.0,16,22,1.5,80,44.7189,4,-72.02,0
2022-04-12 11:00:00,26.4,20,16,1.3,48,44.3965,71,-72.0373,0
2022-04-12 12:00:00,37.4,68,35,4.8,73,45.2007,96,-72.2121,0
2022-04-12 13:00:00,31.2,40,3,2.3,77,44.3262,27,-72.4089,0
2022-04-12 14:00:00,39.6,81,23,4.2,50,45.4287,94,-72.3027,0
2022-04-12 15:00:00,31.5,58,28,2.7,31,44.7283,66,-73.6414,0
2022-04-12 16:00:00,15.3,90,40,1.0,62,44.3277,73,-73.1252,0
2022-04-12 17:00:00,34.4,59,17,4.3,34,44.2584,65,-72.0613,0
2022-04-12 18:00:00,36.7,24,21,1.8,44,45.8648,76,-72.9779,0
2022-04-12 19:00:00,18.7,63,21,0.5,52,44.9823,29,-72.3742,0
2022-04-12 20:00:00,21.6,21,8,4.4,62,45.7,56,-73.2238,0
2022-04-12 21:00:00,24.7,85,24,0.1,61,44.2794,18,-73.3264,0
2022-04-12 22:00:00,21.4,26,36,1.0,65,45.1194,10,-72.3164,0
2022-04-12 23:00:00,30.0,83,15,0.2,41,45.9982,20,-72.1251,0
2022-04-13 00:00:00,15.3,26,29,3.2,39,45.5702,60,-73.7756,0
2022-04-13 01:00:00,34.4,64,32,2.1,46,45.0057,57,-73.5125,0
2022-04-13 02:00:00,30.2,29,2,1.4,49,44.3394,6,-73.7422,0
2022-04-13 03:00:00,22.7,40,32,2.3,60,45.7377,78,-72.7621,0
2022-04-13 04:00:00,39.1,79,29,3.9,77,45.5868,4,-73.9888,0
2022-04-13 05:00:00,19.3,69,10,1.0,47,45.1229,98,-72.7705,0
2022-04-13 06:00:00,17.7,48,16,0.6,47,44.1128,37,-73.0364,0
2022-04-13 07:00:00,26.8,90,17,2.0,52,45.8702,20,-72.8029,0
2022-04-13 08:00:00,22.1,25,11,1.0,49,45.5398,13,-73.4713,0
2022-04-13 09:00:00,34.2,74,36,4.2,64,45.8373,77,-73.1445,0
2022-04-13 10:00:00,23.0,47,16,0.3,59,45.9002,9,-73.326,0
2022-04-13 11:00:00,35.3,66,38,4.4,41,45.8665,7,-73.1682,0
2022-04-13 12:00:00,34.0,56,2,0.3,53,44.336,6,-72.7299,0
2022-04-13 13:00:00,29.1,87,0,3.2,53,44.8422,47,-73.2629,0
2022-04-13 14:00:00,34.0,59,29,3.9,40,45.3053,20,-72.4249,0
2022-04-13 15:00:00,36.2,77,38,4.0,52,45.8279,18,-72.3984,0
2022-04-13 16:00:00,35.9,86,26,4.0,67,44.1583,63,-73.863,0
2022-04-13 17:00:00,28.4,66,37,3.6,72,45.4808,66,-72.2176,0
2022-04-13 18:00:00,19.2,90,3,4.2,55,45.8901,37,-73.5408,0
2022-04-13 19:00:00,37.4,78,18,3.9,74,45.025,24,-73.2611,0
2022-04-13 20:00:00,24.8,35,30,3.9,38,44.6376,93,-72.7882,0
2022-04-13 21:00:00,38.6,35,33,0.9,30,45.5871,44,-72.2162,0
2022-04-13 22:00:00,39.7,80,38,1.5,76,45.9195,65,-72.6049,0
2022-04-13 23:00:00,29.7,23,13,3.1,73,44.2913,85,-72.9685,0
2022-04-14 00:00:00,23.1,32,18,1.0,32,45.0687,64,-73.896,0
2022-04-14 01:00:00,38.6,41,23,0.2,47,44.3465,98,-73.9685,0
2022-04-14 02:00:00,39.9,13,3,1.0,31,45.8894,99,-72.1401,0
2022-04-14 03:00:00,18.7,18,5,1.0,71,44.3759,61,-72.8896,0
2022-04-14 04:00:00,15.0,64,11,2.7,34,45.4893,15,-73.2465,0
2022-04-14 05:00:00,35.5,49,33,3.6,54,45.8909,26,-73.8608,0
2022-04-14 06:00:00,32.2,52,38,2.6,44,44.2196,21,-72.1022,0
2022-04-14 07:00:00,25.8,69,22,2.8,56,44.7824,9,-72.1396,0
2022-04-14 08:00:00,19.9,25,23,1.8,64,44.3961,59,-72.541,0
2022-04-14 09:00:00,19.9,79,9,0.8,32,44.7821,46,-73.4471,0
2022-04-14 10:00:00,20.6,52,16,1.7,61,45.4623,53,-72.9091,0
2022-04-14 11:00:00,18.8,88,25,1.4,42,45.4312,26,-73.6777,0
2022-04-14 12:00:00,26.4,59,8,0.4,76,45.1484,28,-73.6808,0
2022-04-14 13:00:00,24.1,19,27,4.7,66,45.2516,75,-72.5137,0
2022-04-14 14:00:00,38.8,18,17,4.1,59,44.8156,87,-73.8412,0
2022-04-14 15:00:00,38.6,18,28,5.0,72,44.8548,44,-72.5495,0
2022-04-14 16:00:00,18.1,51,22,5.0,42,44.8668,55,-73.941,0
2022-04-14 17:00:00,29.5,19,9,3.8,77,44.1778,55,-72.5182,0
2022-04-14 18:00:00,24.8,59,37,0.9,47,44.2135,92,-73.0994,0
2022-04-14 19:00:00,25.3,41,36,4.9,46,44.0879,76,-72.9261,0
2022-04-14 20:00:00,27.5,65,17,3.9,69,44.1084,10,-72.6837,0
2022-04-14 21:00:00,35.7,45,4,1.3,80,45.4034,8,-72.356,0
2022-04-14 22:00:00,32.5,50,5,2.8,51,44.4698,40,-72.5843,0
2022-04-14 23:00:00,22.2,60,26,1.6,63,44.1559,81,-73.5849,0
2022-04-15 00:00:00,37.3,33,34,3.0,78,44.8668,48,-72.4326,0
2022-04-15 01:00:00,31.9,21,18,3.7,47,45.968,63,-72.3269,0
2022-04-15 02:00:00,20.3,28,37,4.2,77,45.8246,91,-73.487,0
