timestamp,temperature,humidity,wind_speed,precipitation,vegetation_index,human_activity_index,latitude,longitude
2021-10-29 08:00:00,36.3,57,38,1.3,62,68,45.2468,-73.4307
2021-10-29 09:00:00,38.6,48,28,3.4,49,64,44.3559,-73.4271
2021-10-29 10:00:00,25.8,69,38,1.2,73,15,45.0381,-72.5144
2021-10-29 11:00:00,29.1,81,13,3.5,48,23,45.5185,-72.864
2021-10-29 12:00:00,19.5,52,5,4.7,44,46,45.8296,-73.1644
2021-10-29 13:00:00,20.6,69,38,3.5,49,17,45.4601,-72.9596
2021-10-29 14:00:00,28.4,71,1,1.6,65,33,45.0579,-72.0364
2021-10-29 15:00:00,22.2,42,11,0.3,69,16,44.2476,-72.8378
2021-10-29 16:00:00,15.0,55,37,1.8,30,2,45.4743,-72.4134
2021-10-29 17:00:00,35.5,56,12,3.4,36,93,44.5763,-73.4282
2021-10-29 18:00:00,15.5,58,5,2.6,68,36,45.7691,-73.7392
2021-10-29 19:00:00,36.2,80,30,2.4,31,80,44.8145,-72.5256
2021-10-29 20:00:00,32.0,51,25,0.2,52,19,44.4402,-73.528
2021-10-29 21:00:00,38.1,70,21,1.7,69,69,44.2679,-72.2431
2021-10-29 22:00:00,36.2,51,25,3.0,66,88,45.2104,-73.5641
2021-10-29 23:00:00,37.7,28,37,3.8,33,19,45.2278,-72.9092
2021-10-30 00:00:00,19.7,24,11,1.7,74,83,45.6446,-72.4805
2021-10-30 01:00:00,37.6,55,25,4.3,36,95,44.7823,-72.3536
2021-10-30 02:00:00,21.6,89,16,4.9,35,64,44.7959,-73.9857
2021-10-30 03:00:00,17.9,33,35,0.4,68,43,45.2269,-73.412
2021-10-30 04:00:00,32.2,49,9,4.8,66,71,44.709,-72.8117
2021-10-30 05:00:00,35.9,33,38,2.8,43,83,45.3951,-72.4704
2021-10-30 06:00:00,29.9,12,30,0.9,40,86,44.8209,-72.6522
2021-10-30 07:00:00,29.9,75,23,2.1,34,21,45.9794,-73.02
2021-10-30 08:00:00,31.5,37,8,4.3,68,80,45.2183,-72.254
2021-10-30 09:00:00,17.0,61,13,0.8,55,16,45.2217,-72.7208
2021-10-30 10:00:00,24.8,61,11,1.3,57,80,44.5833,-73.9798
2021-10-30 11:00:00,29.1,32,8,3.0,59,17,45.6996,-72.6407
2021-10-30 12:00:00,38.8,84,14,1.2,76,69,45.2401,-72.8335
2021-10-30 13:00:00,17.0,13,1,4.3,70,96,45.5004,-72.6023
2021-10-30 14:00:00,38.1,43,29,1.2,61,15,45.3907,-72.3318
2021-10-30 15:00:00,33.0,23,20,1.1,71,7,45.153,-72.0397
2021-10-30 16:00:00,21.6,88,1,3.3,80,62,45.7017,-72.4759
2021-10-30 17:00:00,21.0,59,40,1.6,78,47,44.696,-73.0674
2021-10-30 18:00:00,31.8,66,22,2.0,75,65,44.0185,-72.2175
2021-10-30 19:00:00,31.8,53,29,1.0,77,87,45.0902,-73.2392
2021-10-30 20:00:00,34.6,30,29,1.4,55,19,44.6304,-73.5129
2021-10-30 21:00:00,37.0,62,8,3.3,60,94,44.398,-73.3807
2021-10-30 22:00:00,38.4,59,25,4.6,74,92,45.1546,-73.721
2021-10-30 23:00:00,15.1,31,30,3.4,47,6,44.229,-72.0123
2021-10-31 00:00:00,35.1,59,7,0.0,71,9,45.3169,-72.564
2021-10-31 01:00:00,39.2,35,31,0.2,78,26,45.9212,-72.8701
2021-10-31 02:00:00,23.1,65,13,4.3,33,38,44.8031,-73.0064
2021-10-31 03:00:00,16.7,10,18,2.6,40,72,45.1206,-72.5619
2021-10-31 04:00:00,17.2,71,24,1.2,59,63,44.7269,-72.2342
2021-10-31 05:00:00,30.0,16,39,0.7,78,84,45.5654,-72.352
2021-10-31 06:00:00,39.7,51,28,2.0,41,36,44.9474,-73.1889
2021-10-31 07:00:00,29.9,58,24,3.7,31,0,45.5084,-72.5169
2021-10-31 08:00:00,36.6,12,6,2.5,79,57,44.8662,-73.4493
2021-10-31 09:00:00,24.9,86,30,3.1,49,37,44.1466,-73.2741
2021-10-31 10:00:00,33.2,35,13,0.3,52,75,44.4346,-73.4067
2021-10-31 11:00:00,35.5,17,30,1.4,37,53,44.8445,-72.9394
2021-10-31 12:00:00,26.4,82,24,1.2,56,72,44.386,-72.8606
2021-10-31 13:00:00,17.3,72,31,1.9,50,95,44.9593,-73.5097
2021-10-31 14:00:00,23.3,77,6,4.6,50,64,45.1655,-72.2305
2021-10-31 15:00:00,15.9,52,18,1.9,46,92,44.4652,-73.6796
2021-10-31 16:00:00,27.3,56,18,1.2,47,41,44.6302,-73.1222
2021-10-31 17:00:00,25.9,86,39,0.7,48,29,45.4608,-72.1648
2021-10-31 18:00:00,20.6,21,21,4.6,33,69,45.2711,-72.9954
2021-10-31 19:00:00,38.2,83,37,0.2,46,24,45.3728,-72.9148
2021-10-31 20:00:00,39.2,40,9,3.1,47,99,44.4101,-72.9631
2021-10-31 21:00:00,29.7,76,11,4.0,30,20,44.1562,-73.6415
2021-10-31 22:00:00,18.4,22,12,0.7,56,69,45.0376,-72.3714
2021-10-31 23:00:00,22.9,14,40,0.8,56,68,45.3629,-73.5686
2021-11-01 00:00:00,38.0,46,39,2.9,46,38,44.9656,-72.9649
2021-11-01 01:00:00,29.7,67,24,0.2,35,27,45.4915,-73.6684
2021-11-01 02:00:00,26.6,25,3,3.1,47,74,45.8088,-72.9582
2021-11-01 03:00:00,16.1,29,25,3.1,60,69,44.346,-73.0978
2021-11-01 04:00:00,39.5,56,2,1.1,39,12,44.5463,-73.7317
2021-11-01 05:00:00,34.8,62,37,0.4,38,53,44.2984,-72.1545
2021-11-01 06:00:00,38.2,44,37,2.6,45,2,45.6921,-72.0942
2021-11-01 07:00:00,15.4,18,37,4.6,74,19,44.1337,-72.2219
2021-11-01 08:00:00,36.5,70,15,0.4,56,16,44.4825,-73.5312
2021-11-01 09:00:00,16.8,11,18,3.5,40,53,45.3916,-73.5614
2021-11-01 10:00:00,31.6,31,34,3.8,40,23,44.7813,-72.2418
2021-11-01 11:00:00,18.2,38,29,2.1,69,73,45.2186,-72.8286
2021-11-01 12:00:00,24.1,31,33,1.2,39,86,44.0527,-72.0111
2021-11-01 13:00:00,27.3,11,18,2.5,57,8,45.8873,-72.9837
2021-11-01 14:00:00,16.6,61,21,1.8,58,22,44.0799,-72.7248
2021-11-01 15:00:00,20.2,72,2,2.5,58,20,44.8999,-72.4379
2021-11-01 16:00:00,21.9,58,7,4.1,36,55,44.0343,-72.7566
2021-11-01 17:00:00,34.4,16,1,3.8,71,81,45.3779,-72.1922
2021-11-01 18:00:00,20.5,67,30,1.7,77,65,44.5531,-73.2929
2021-11-01 19:00:00,23.2,21,34,3.1,52,88,45.7452,-72.1218
2021-11-01 20:00:00,18.9,86,36,4.6,79,17,45.3062,-73.6052
2021-11-01 21:00:00,34.1,15,32,4.3,64,24,44.7594,-72.8642
2021-11-01 22:00:00,37.1,86,35,0.5,66,74,45.5891,-72.6216
2021-11-01 23:00:00,33.6,16,22,2.6,60,44,45.5623,-73.0413
2021-11-02 00:00:00,17.5,15,29,1.3,61,35,45.0105,-72.4748
2021-11-02 01:00:00,23.0,59,38,2.7,80,71,45.7764,-73.0529
2021-11-02 02:00:00,15.2,63,15,0.5,69,7,44.1388,-73.8689
2021-11-02 03:00:00,28.0,54,15,4.6,69,44,45.346,-73.4339
2021-11-02 04:00:00,37.6,65,22,4.8,70,77,45.16,-72.5913
2021-11-02 05:00:00,25.4,79,16,1.8,32,83,44.058,-73.6086
2021-11-02 06:00:00,30.6,78,20,2.8,77,2,45.2959,-72.4156
2021-11-02 07:00:00,25.4,25,27,3.6,67,24,44.5292,-73.9634
2021-11-02 08:00:00,37.8,63,18,1.9,57,85,45.2978,-73.567
2021-11-02 09:00:00,33.0,11,12,4.3,38,15,45.7299,-73.4931
2021-11-02 10:00:00,32.4,64,9,4.6,49,75,45.3548,-73.6983
2021-11-02 11:00:00,32.7,25,11,3.8,69,95,45.8964,-72.5884
2021-11-02 12:00:00,28.8,84,28,4.1,32,1,44.292,-73.5827
2021-11-02 13:00:00,34.5,36,22,0.8,56,24,44.738,-72.6112
2021-11-02 14:00:00,37.8,15,30,1.7,59,3,45.828,-73.3071
2021-11-02 15:00:00,31.0,90,23,3.3,79,10,45.0926,-72.3589
2021-11-02 16:00:00,34.0,71,21,1.2,61,26,45.1794,-72.4719
2021-11-02 17:00:00,30.3,25,12,1.8,73,13,45.0328,-73.1623
2021-11-02 18:00:00,33.2,36,21,3.0,48,81,45.1229,-72.2378
2021-11-02 19:00:00,32.0,38,26,3.0,68,73,44.5995,-73.8106
2021-11-02 20:00:00,15.5,45,7,2.4,41,64,44.4582,-72.9246
2021-11-02 21:00:00,34.4,58,10,3.3,31,12,44.2093,-73.5709
2021-11-02 22:00:00,39.6,73,29,2.1,67,65,44.9493,-72.6543
2021-11-02 23:00:00,24.3,86,3,2.0,79,33,44.0049,-73.0211
2021-11-03 00:00:00,38.6,28,36,1.3,69,26,44.5356,-73.0313
2021-11-03 01:00:00,34.6,24,11,4.1,56,83,44.6131,-73.9497
2021-11-03 02:00:00,29.8,21,20,3.5,68,8,45.2797,-72.0996
2021-11-03 03:00:00,18.2,22,22,0.2,52,73,45.1796,-72.9619
2021-11-03 04:00:00,23.0,30,14,2.4,66,88,44.2852,-72.7222
2021-11-03 05:00:00,37.2,75,31,0.9,36,80,45.3559,-73.4441
2021-11-03 06:00:00,28.5,73,30,1.3,51,10,44.7581,-72.2067
2021-11-03 07:00:00,23.3,87,30,4.9,52,87,45.0434,-73.9673
2021-11-03 08:00:00,33.0,84,15,2.3,68,27,45.8839,-73.5066
2021-11-03 09:00:00,27.5,87,8,4.3,36,96,44.5663,-73.7079
2021-11-03 10:00:00,21.6,26,35,4.5,44,23,44.3172,-72.4764
2021-11-03 11:00:00,32.0,67,6,3.6,33,80,44.7834,-73.6225
2021-11-03 12:00:00,38.0,28,37,3.8,71,77,44.4737,-73.0289
2021-11-03 13:00:00,31.3,15,24,4.6,77,59,45.7312,-73.5431
2021-11-03 14:00:00,29.1,30,30,4.0,67,81,44.1967,-72.5683
2021-11-03 15:00:00,38.3,65,20,0.8,77,53,44.6992,-72.4731
2021-11-03 16:00:00,30.2,22,21,3.6,62,19,44.9747,-72.1606
2021-11-03 17:00:00,16.4,17,5,2.4,34,27,45.3103,-72.5338
2021-11-03 18:00:00,21.3,68,23,3.3,78,66,45.8259,-72.897
2021-11-03 19:00:00,23.2,85,14,0.1,58,78,44.2307,-72.6607
2021-11-03 20:00:00,37.5,74,11,2.1,48,79,45.0604,-72.7396
2021-11-03 21:00:00,38.1,80,25,1.5,39,62,45.4667,-73.5208
2021-11-03 22:00:00,34.6,74,14,3.0,46,23,45.8468,-73.0049
2021-11-03 23:00:00,38.7,87,12,2.7,41,75,45.8424,-73.8702
2021-11-04 00:00:00,27.0,53,11,3.7,52,88,44.8849,-72.1795
2021-11-04 01:00:00,23.8,81,32,0.6,64,60,45.4612,-73.4277
2021-11-04 02:00:00,34.3,21,15,3.2,66,83,44.0449,-73.395
2021-11-04 03:00:00,33.6,58,33,1.6,70,53,45.7786,-73.2596
2021-11-04 04:00:00,20.7,73,10,2.0,39,18,44.2673,-72.5288
2021-11-04 05:00:00,34.1,25,22,5.0,66,77,44.847,-72.3526
2021-11-04 06:00:00,34.0,83,0,2.5,63,39,45.6999,-72.7859
2021-11-04 07:00:00,28.6,16,23,4.0,66,6,44.5998,-72.5746
2021-11-04 08:00:00,20.2,22,14,4.1,32,96,45.9686,-73.4391
2021-11-04 09:00:00,25.7,18,35,0.9,71,0,44.6889,-72.6088
2021-11-04 10:00:00,33.8,25,8,1.7,66,9,45.1705,-73.7731
2021-11-04 11:00:00,15.9,77,2,3.2,74,32,45.2883,-72.5074
2021-11-04 12:00:00,21.6,24,20,2.2,45,24,44.8633,-72.8233
2021-11-04 13:00:00,22.2,25,30,3.1,80,92,44.496,-73.5554
2021-11-04 14:00:00,20.3,86,29,3.3,45,82,45.5362,-73.1937
2021-11-04 15:00:00,32.5,48,12,1.3,46,52,45.8316,-72.1894
2021-11-04 16:00:00,31.2,79,19,1.4,48,89,45.4346,-73.7542
2021-11-04 17:00:00,16.5,78,28,0.6,34,25,44.3072,-72.1207
2021-11-04 18:00:00,33.9,60,10,2.4,73,3,44.8231,-73.8811
2021-11-04 19:00:00,22.8,76,35,1.0,30,5,45.8377,-73.1208
2021-11-04 20:00:00,21.2,21,30,1.1,76,78,44.0861,-73.6396
2021-11-04 21:00:00,30.5,64,1,1.7,78,29,44.1354,-72.8991
2021-11-04 22:00:00,15.0,88,5,4.6,48,95,44.5169,-72.942
2021-11-04 23:00:00,36.7,36,13,0.2,55,41,44.515,-72.9027
2021-11-05 00:00:00,17.5,73,29,2.7,55,64,44.6695,-73.6915
2021-11-05 01:00:00,19.1,32,16,3.8,63,51,45.5705,-72.3388
2021-11-05 02:00:00,32.9,35,22,0.6,52,7,45.6119,-73.9392
2021-11-05 03:00:00,36.4,88,30,1.0,70,61,44.1978,-73.5354
2021-11-05 04:00:00,20.0,17,7,2.8,62,0,44.5442,-72.1058
2021-11-05 05:00:00,24.9,37,2,3.4,32,0,44.1034,-73.746
2021-11-05 06:00:00,20.8,58,24,4.0,60,65,44.1748,-73.9579
2021-11-05 07:00:00,24.7,88,37,1.9,45,76,44.9702,-72.8123
2021-11-05 08:00:00,34.0,22,4,1.7,39,52,44.7402,-73.5214
2021-11-05 09:00:00,17.6,72,4,4.9,31,21,45.1389,-72.8195
2021-11-05 10:00:00,24.1,19,18,2.1,62,32,44.928,-72.7482
2021-11-05 11:00:00,18.1,64,0,0.5,66,75,44.6181,-73.9664
2021-11-05 12:00:00,17.3,50,24,3.5,33,26,45.1726,-72.6542
2021-11-05 13:00:00,26.6,22,32,1.5,45,28,45.6325,-73.9812
2021-11-05 14:00:00,18.5,63,24,1.8,58,34,44.1509,-73.3338
2021-11-05 15:00:00,28.6,12,6,1.7,59,61,45.0315,-73.1166
2021-11-05 16:00:00,29.0,18,2,3.5,79,74,44.783,-72.0678
2021-11-05 17:00:00,25.5,81,7,1.8,42,85,45.2922,-73.0418
2021-11-05 18:00:00,18.1,89,15,0.6,54,27,45.6878,-73.0496
2021-11-05 19:00:00,18.7,65,26,1.1,58,67,44.5812,-72.3934
2021-11-05 20:00:00,21.5,60,33,3.9,50,30,44.2919,-72.0083
2021-11-05 21:00:00,20.7,67,22,4.4,61,85,44.4523,-73.172
2021-11-05 22:00:00,21.3,27,32,2.3,57,50,45.711,-72.4201
2021-11-05 23:00:00,29.4,62,12,2.0,50,45,44.1702,-73.054
2021-11-06 00:00:00,17.5,18,31,3.4,62,66,44.1091,-73.5504
2021-11-06 01:00:00,35.9,19,2,2.1,53,2,45.9128,-72.8967
2021-11-06 02:00:00,26.4,44,30,0.3,74,61,44.0993,-73.753
2021-11-06 03:00:00,39.3,87,15,2.5,71,45,44.2147,-73.6163
2021-11-06 04:00:00,18.2,25,2,3.0,35,66,45.3653,-73.5613
2021-11-06 05:00:00,26.7,33,11,1.9,64,94,45.8429,-73.8234
2021-11-06 06:00:00,22.8,78,25,2.0,62,35,44.5454,-72.6081
2021-11-06 07:00:00,20.4,71,3,4.6,35,63,44.2445,-73.5343
2021-11-06 08:00:00,30.8,70,12,0.8,40,43,45.0682,-73.1247
2021-11-06 09:00:00,26.3,71,40,0.4,49,50,44.6188,-73.0158
2021-11-06 10:00:00,33.1,81,4,0.4,35,79,45.4611,-72.0858
2021-11-06 11:00:00,29.7,29,24,1.6,64,17,45.6255,-73.5976
2021-11-06 12:00:00,36.1,45,18,5.0,61,4,44.1799,-73.458
2021-11-06 13:00:00,31.4,35,29,4.5,33,36,45.8364,-72.1983
2021-11-06 14:00:00,17.1,82,0,0.6,63,85,44.0878,-72.1008
2021-11-06 15:00:00,20.2,26,29,4.1,52,29,45.4166,-72.5766
2021-11-06 16:00:00,36.6,21,28,0.7,35,78,44.0136,-72.2318
2021-11-06 17:00:00,31.6,64,20,1.7,69,50,44.6047,-73.2841
2021-11-06 18:00:00,21.1,29,32,2.6,75,57,45.7255,-73.4585
2021-11-06 19:00:00,24.8,15,26,3.1,69,62,44.7959,-73.6108
2021-11-06 20:00:00,25.0,32,19,3.7,71,29,45.2651,-72.2761
2021-11-06 21:00:00,33.9,74,3,4.8,32,21,44.3478,-72.6488
2021-11-06 22:00:00,21.0,86,2,4.6,72,41,44.7177,-73.0995
2021-11-06 23:00:00,32.3,21,29,2.8,73,85,45.8247,-72.9628
2021-11-07 00:00:00,23.9,17,27,2.1,37,59,45.4542,-73.5302
2021-11-07 01:00:00,35.4,57,7,0.6,65,76,44.9988,-73.9236
2021-11-07 02:00:00,21.8,62,10,0.2,71,36,44.0407,-73.6608
2021-11-07 03:00:00,38.3,16,10,2.1,69,91,45.9148,-72.6514
2021-11-07 04:00:00,28.4,76,8,0.9,69,84,44.0362,-72.8909
2021-11-07 05:00:00,25.6,64,6,3.8,80,90,44.8071,-73.0897
2021-11-07 06:00:00,18.8,54,25,3.0,51,59,45.1945,-73.3429
2021-11-07 07:00:00,17.6,54,34,4.3,44,68,45.6173,-72.139
2021-11-07 08:00:00,27.1,66,15,3.9,75,48,45.3106,-72.8593
2021-11-07 09:00:00,20.8,80,12,0.3,40,10,44.3247,-73.5636
2021-11-07 10:00:00,25.7,84,21,1.8,66,13,44.9693,-72.1797
2021-11-07 11:00:00,30.9,23,12,4.7,57,56,45.8861,-72.0639
2021-11-07 12:00:00,24.5,55,19,1.1,68,18,45.8603,-72.8494
2021-11-07 13:00:00,27.6,34,1,1.0,50,4,44.9744,-72.9517
2021-11-07 14:00:00,36.0,78,11,1.4,57,7,44.9739,-73.1192
2021-11-07 15:00:00,17.3,53,30,1.7,35,14,44.2268,-73.2592
2021-11-07 16:00:00,25.4,85,4,2.9,33,91,45.7521,-72.1543
2021-11-07 17:00:00,25.5,44,36,3.0,40,81,45.1948,-72.4071
2021-11-07 18:00:00,39.0,65,23,0.6,38,70,44.3158,-73.7215
2021-11-07 19:00:00,26.6,24,9,2.7,71,83,45.0739,-72.9809
2021-11-07 20:00:00,25.0,20,7,2.0,49,35,44.0693,-72.0069
2021-11-07 21:00:00,30.5,67,15,0.0,65,19,45.8823,-73.8101
2021-11-07 22:00:00,37.6,44,10,4.8,31,64,45.7264,-72.8747
2021-11-07 23:00:00,16.5,22,22,4.9,31,68,44.7175,-73.5868
2021-11-08 00:00:00,39.4,32,21,1.6,45,100,44.8216,-73.5508
2021-11-08 01:00:00,20.9,75,31,2.5,64,25,44.954,-73.6481
2021-11-08 02:00:00,32.7,72,38,0.2,44,45,45.0489,-72.0012
2021-11-08 03:00:00,26.4,22,40,4.3,35,53,44.2424,-73.9368
2021-11-08 04:00:00,34.3,34,35,0.6,74,76,44.946,-72.0189
2021-11-08 05:00:00,22.3,19,26,1.7,47,78,45.1255,-73.194
2021-11-08 06:00:00,24.8,22,7,3.0,38,25,44.3969,-72.1047
2021-11-08 07:00:00,15.2,85,0,0.8,68,22,44.3118,-73.5308
2021-11-08 08:00:00,36.8,29,33,4.7,47,36,45.0391,-72.6616
2021-11-08 09:00:00,24.9,53,34,0.0,41,80,45.905,-73.636
2021-11-08 10:00:00,29.6,65,24,1.0,34,29,44.5068,-72.72
2021-11-08 11:00:00,39.6,69,40,0.5,38,15,45.75,-73.4692
2021-11-08 12:00:00,32.0,90,34,1.7,35,79,44.0636,-72.9009
2021-11-08 13:00:00,39.9,16,7,1.4,35,43,44.4491,-72.0006
2021-11-08 14:00:00,37.5,87,15,4.7,49,69,44.3369,-73.5473
2021-11-08 15:00:00,26.4,82,1,1.9,45,96,45.3163,-72.0966
2021-11-08 16:00:00,24.6,13,28,0.9,36,18,45.4909,-73.024
2021-11-08 17:00:00,33.8,51,29,2.2,51,82,45.27,-73.1668
2021-11-08 18:00:00,34.1,37,7,3.5,53,90,45.2288,-73.558
2021-11-08 19:00:00,33.0,66,9,0.2,77,100,45.8551,-72.5718
2021-11-08 20:00:00,39.6,46,19,0.3,77,23,45.4645,-73.144
2021-11-08 21:00:00,27.5,48,20,2.6,65,22,44.3373,-73.7454
2021-11-08 22:00:00,28.4,50,3,0.5,41,65,44.4471,-73.8448
2021-11-08 23:00:00,16.7,24,39,2.8,43,67,45.3794,-73.6631
2021-11-09 00:00:00,20.6,87,0,1.5,45,48,44.6447,-72.0423
2021-11-09 01:00:00,22.0,47,17,0.6,73,6,45.6607,-72.8137
2021-11-09 02:00:00,25.3,48,36,4.4,72,81,45.6582,-72.7007
2021-11-09 03:00:00,26.3,58,8,3.2,76,56,44.1615,-72.807
2021-11-09 04:00:00,29.2,81,1,4.1,32,26,44.0925,-73.5416
2021-11-09 05:00:00,19.4,37,34,1.7,40,62,45.4365,-73.5108
2021-11-09 06:00:00,21.6,86,10,0.1,48,55,44.4091,-73.8003
2021-11-09 07:00:00,32.2,41,19,4.7,43,92,45.4724,-72.9973
2021-11-09 08:00:00,16.5,44,37,4.4,67,55,45.4136,-73.4031
2021-11-09 09:00:00,18.1,70,3,1.7,62,13,44.0066,-72.9339
2021-11-09 10:00:00,20.3,51,10,4.6,54,76,45.4278,-73.8941
2021-11-09 11:00:00,35.5,48,40,0.8,44,24,44.2084,-72.9426
2021-11-09 12:00:00,27.8,24,27,3.3,67,14,45.8408,-73.9289
2021-11-09 13:00:00,37.3,51,1,2.0,41,86,44.1454,-72.3093
2021-11-09 14:00:00,15.6,71,35,0.5,71,61,44.3528,-73.0257
2021-11-09 15:00:00,31.0,73,28,0.5,72,14,44.8116,-72.6784
2021-11-09 16:00:00,35.7,81,12,2.9,49,91,45.5147,-73.9138
2021-11-09 17:00:00,31.1,85,16,4.2,53,70,44.1933,-72.1958
2021-11-09 18:00:00,17.1,11,1,3.0,35,8,45.4716,-73.3672
2021-11-09 19:00:00,36.4,42,0,2.0,42,44,44.2973,-73.2907
2021-11-09 20:00:00,37.7,83,8,1.9,50,70,44.441,-72.0799
2021-11-09 21:00:00,19.5,50,27,4.0,70,73,44.9627,-72.7818
2021-11-09 22:00:00,15.8,20,17,2.7,56,36,44.0521,-72.776
2021-11-09 23:00:00,34.9,24,29,4.3,72,35,45.1424,-73.5915
2021-11-10 00:00:00,37.5,32,26,4.5,43,32,44.2283,-72.5908
2021-11-10 01:00:00,22.5,89,34,3.6,69,7,45.7661,-73.4955
2021-11-10 02:00:00,26.7,57,2,1.7,63,24,45.2775,-72.5204
2021-11-10 03:00:00,22.2,19,38,1.6,30,14,44.4781,-73.5962
2021-11-10 04:00:00,36.5,56,20,1.8,54,98,45.4805,-73.9724
2021-11-10 05:00:00,25.1,54,5,2.6,67,70,45.2232,-72.7725
2021-11-10 06:00:00,37.5,12,33,2.5,60,76,45.1985,-72.2382
2021-11-10 07:00:00,16.4,41,37,0.7,31,31,44.9,-72.6409
2021-11-10 08:00:00,29.2,15,9,4.8,32,44,45.5465,-73.0336
2021-11-10 09:00:00,36.7,28,30,3.8,74,45,45.5512,-72.7117
2021-11-10 10:00:00,24.9,28,25,1.6,40,91,45.5198,-72.8752
2021-11-10 11:00:00,25.8,61,29,2.5,45,43,44.0912,-72.7284
2021-11-10 12:00:00,27.4,50,35,0.6,30,77,45.3581,-73.9504
2021-11-10 13:00:00,21.8,30,11,1.8,54,10,44.5873,-73.1519
2021-11-10 14:00:00,23.0,44,1,3.8,64,91,45.7224,-73.3005
2021-11-10 15:00:00,33.3,62,30,3.2,30,10,44.217,-73.4098
2021-11-10 16:00:00,22.3,15,5,0.7,61,62,44.5676,-72.0624
2021-11-10 17:00:00,21.3,45,29,1.1,79,58,45.7908,-73.8241
2021-11-10 18:00:00,19.5,71,25,1.2,63,74,44.7945,-72.4537
2021-11-10 19:00:00,29.9,41,20,3.2,62,65,45.1419,-73.3494
2021-11-10 20:00:00,37.7,14,29,4.6,64,56,45.2487,-73.7236
2021-11-10 21:00:00,17.3,23,37,4.1,69,76,44.778,-73.2777
2021-11-10 22:00:00,30.7,66,36,3.7,47,13,45.3594,-73.6854
2021-11-10 23:00:00,34.8,22,30,3.9,73,43,45.2674,-73.4697
2021-11-11 00:00:00,34.1,19,15,3.3,52,78,45.2424,-73.1395
2021-11-11 01:00:00,18.5,73,7,1.8,70,45,44.5086,-73.6802
2021-11-11 02:00:00,28.7,11,23,2.5,60,40,44.2618,-73.7682
2021-11-11 03:00:00,33.3,24,35,2.6,50,99,44.5416,-72.4341
2021-11-11 04:00:00,37.6,42,6,2.3,47,43,45.3186,-72.5841
2021-11-11 05:00:00,25.5,24,16,0.7,47,84,45.5755,-73.4198
2021-11-11 06:00:00,15.8,46,25,2.1,78,99,45.669,-72.7009
2021-11-11 07:00:00,32.9,52,32,4.0,75,59,44.0376,-73.1731
2021-11-11 08:00:00,30.8,53,31,1.7,34,96,44.6784,-72.9945
2021-11-11 09:00:00,19.8,44,2,4.1,75,14,45.493,-73.1815
2021-11-11 10:00:00,30.1,34,40,3.1,79,64,45.0545,-72.4543
2021-11-11 11:00:00,37.0,44,12,3.3,55,88,44.5869,-73.3411
2021-11-11 12:00:00,20.2,20,36,3.5,38,23,44.4416,-73.0794
2021-11-11 13:00:00,21.5,10,40,1.4,43,39,45.076,-72.9214
2021-11-11 14:00:00,15.8,34,11,4.1,54,25,44.2081,-72.6311
2021-11-11 15:00:00,35.7,15,22,4.2,76,66,45.9303,-72.6336
2021-11-11 16:00:00,37.7,63,38,1.6,72,93,45.8792,-73.038
2021-11-11 17:00:00,19.9,45,18,1.6,80,84,45.2004,-72.7995
2021-11-11 18:00:00,32.7,19,10,0.3,73,29,45.8451,-72.8788
2021-11-11 19:00:00,30.4,26,16,3.9,30,72,44.7913,-72.9295
2021-11-11 20:00:00,24.9,48,2,0.2,39,82,45.0682,-72.8078
2021-11-11 21:00:00,34.2,46,35,4.1,60,55,45.6685,-73.2569
2021-11-11 22:00:00,30.2,56,5,2.9,39,51,45.101,-73.9548
2021-11-11 23:00:00,33.6,43,1,1.2,74,60,45.3593,-73.2422
2021-11-12 00:00:00,25.2,69,38,1.8,52,9,45.0704,-73.1735
2021-11-12 01:00:00,23.0,36,35,3.2,52,76,45.1399,-72.6384
2021-11-12 02:00:00,23.6,24,36,3.3,60,38,44.0974,-72.0725
2021-11-12 03:00:00,26.5,62,34,2.7,80,5,45.5827,-73.0211
2021-11-12 04:00:00,22.9,42,32,1.8,57,26,44.7628,-72.6749
2021-11-12 05:00:00,28.9,66,19,1.9,39,97,45.4544,-72.458
2021-11-12 06:00:00,32.5,36,6,0.4,30,42,45.7443,-73.0731
2021-11-12 07:00:00,39.9,87,3,4.1,65,3,44.992,-73.7015
2021-11-12 08:00:00,24.8,23,14,0.3,42,1,44.583,-73.757
2021-11-12 09:00:00,31.4,81,36,1.7,66,91,44.581,-73.5772
2021-11-12 10:00:00,25.9,41,21,3.9,31,29,45.8495,-73.4356
2021-11-12 11:00:00,21.2,47,27,4.0,52,92,45.9124,-72.1408
2021-11-12 12:00:00,28.1,22,19,2.5,74,30,44.1362,-72.5877
2021-11-12 13:00:00,17.4,44,38,2.4,36,88,45.3705,-72.7956
2021-11-12 14:00:00,36.9,38,9,4.0,33,68,44.2073,-73.1464
2021-11-12 15:00:00,21.4,45,2,0.8,58,76,44.3993,-72.0242
2021-11-12 16:00:00,38.0,29,31,1.0,59,52,45.9667,-72.7878
2021-11-12 17:00:00,38.3,70,18,3.9,75,70,45.6481,-73.1299
2021-11-12 18:00:00,24.9,18,40,4.0,44,3,44.5228,-72.6891
2021-11-12 19:00:00,30.2,64,30,3.9,64,25,44.7676,-73.9075
2021-11-12 20:00:00,24.8,45,7,0.6,31,85,44.6098,-73.7841
2021-11-12 21:00:00,36.5,41,37,0.9,57,49,44.9277,-72.2234
