timestamp,temperature,humidity,wind_speed,precipitation,vegetation_index,latitude,human_activity_index,longitude,date,severity
2022-01-26 16:00:00,36.8,59,25,2.9,66,44.6107,100,-72.1154,2022-01-26,2.0
2022-01-26 17:00:00,21.9,56,38,4.9,75,45.2332,4,-72.7837,2022-01-26,2.0
2022-01-26 18:00:00,21.1,73,16,1.4,64,45.2017,79,-72.0272,2022-01-26,2.0
2022-01-26 19:00:00,31.7,27,2,2.4,61,45.6716,11,-73.5472,2022-01-26,2.0
2022-01-26 20:00:00,39.7,51,38,1.2,75,44.1332,96,-72.4484,2022-01-26,2.0
2022-01-26 21:00:00,25.7,15,10,5.0,34,44.6091,23,-73.3336,2022-01-26,2.0
2022-01-26 22:00:00,39.2,41,22,1.9,34,44.4474,96,-72.9361,2022-01-26,2.0
2022-01-26 23:00:00,30.5,11,1,3.8,35,45.8996,94,-72.9076,2022-01-26,2.0
2022-02-04 00:00:00,24.0,44,11,0.8,47,44.4022,13,-73.761,2022-02-04,2.0
2022-02-04 01:00:00,21.1,15,26,3.6,58,44.9909,17,-73.8025,2022-02-04,2.0
2022-02-04 02:00:00,34.8,22,31,0.7,79,45.961,97,-73.1178,2022-02-04,2.0
2022-02-04 03:00:00,33.6,74,26,3.2,50,45.2509,66,-72.7525,2022-02-04,2.0
2022-02-04 04:00:00,19.6,69,39,3.4,71,45.4306,60,-72.4314,2022-02-04,2.0
2022-02-04 05:00:00,15.8,47,36,4.9,57,45.9437,2,-72.0506,2022-02-04,2.0
2022-02-04 06:00:00,37.2,76,3,3.8,50,44.1847,5,-73.3466,2022-02-04,2.0
2022-02-04 07:00:00,19.0,44,12,3.6,63,45.0717,58,-72.1729,2022-02-04,2.0
2022-02-04 08:00:00,31.6,38,33,2.6,55,44.016,48,-72.4911,2022-02-04,2.0
2022-02-04 09:00:00,19.5,58,7,0.2,64,44.004,70,-72.0034,2022-02-04,2.0
2022-02-04 10:00:00,19.2,28,13,2.2,57,44.9152,7,-72.3446,2022-02-04,2.0
2022-02-04 11:00:00,23.3,71,25,1.0,44,44.8221,36,-73.3938,2022-02-04,2.0
2022-02-04 12:00:00,37.0,86,27,2.8,44,45.8969,13,-73.6612,2022-02-04,2.0
2022-02-04 13:00:00,34.7,27,22,0.7,80,44.3717,73,-72.85,2022-02-04,2.0
2022-02-04 14:00:00,36.9,20,34,0.3,36,45.5474,27,-73.6771,2022-02-04,2.0
2022-02-04 15:00:00,22.2,30,15,1.0,49,45.2305,21,-73.1619,2022-02-04,2.0
2022-02-04 16:00:00,28.7,28,26,3.8,68,45.8491,94,-72.4548,2022-02-04,2.0
2022-02-04 17:00:00,35.2,81,32,0.9,37,44.3423,33,-72.1226,2022-02-04,2.0
2022-02-04 18:00:00,31.9,13,17,1.7,77,44.7027,53,-72.612,2022-02-04,2.0
2022-02-04 19:00:00,29.5,61,27,0.9,60,44.1049,80,-73.8739,2022-02-04,2.0
2022-02-04 20:00:00,25.8,86,16,1.2,79,44.5363,29,-73.0174,2022-02-04,2.0
2022-02-04 21:00:00,19.5,11,28,2.5,70,45.4864,23,-72.8868,2022-02-04,2.0
2022-02-04 22:00:00,24.8,58,25,1.4,71,45.8704,44,-72.6947,2022-02-04,2.0
2022-02-04 23:00:00,20.8,28,35,2.8,72,44.005,21,-72.2913,2022-02-04,2.0
2022-02-14 00:00:00,39.7,40,34,1.8,69,44.1969,71,-72.0574,2022-02-14,2.0
2022-02-14 01:00:00,35.1,55,31,0.3,39,45.5638,5,-73.4404,2022-02-14,2.0
2022-02-14 02:00:00,34.4,72,24,2.7,58,44.6683,38,-72.3098,2022-02-14,2.0
2022-02-14 03:00:00,16.2,72,26,3.5,62,45.063,66,-73.613,2022-02-14,2.0
2022-02-14 04:00:00,24.3,56,25,4.0,71,44.6363,18,-73.2772,2022-02-14,2.0
2022-02-14 05:00:00,27.6,68,14,4.4,55,45.3844,67,-73.3745,2022-02-14,2.0
2022-02-14 06:00:00,20.3,80,1,4.3,34,44.236,36,-73.9077,2022-02-14,2.0
2022-02-14 07:00:00,33.9,31,2,3.8,60,44.9712,97,-73.9419,2022-02-14,2.0
2022-02-14 08:00:00,29.6,15,27,0.1,56,44.4981,51,-73.6496,2022-02-14,2.0
2022-02-14 09:00:00,34.6,75,33,1.9,40,45.9438,59,-73.3572,2022-02-14,2.0
2022-02-14 10:00:00,33.5,85,15,2.9,46,45.3222,3,-73.7287,2022-02-14,2.0
2022-02-14 11:00:00,33.5,12,37,0.5,73,44.7905,53,-72.4521,2022-02-14,2.0
2022-02-14 12:00:00,24.4,54,18,1.7,59,45.9738,27,-73.858,2022-02-14,2.0
2022-02-14 13:00:00,28.3,73,7,0.5,37,44.159,15,-72.6678,2022-02-14,2.0
2022-02-14 14:00:00,30.3,26,21,1.7,55,45.239,39,-73.0652,2022-02-14,2.0
2022-02-14 15:00:00,21.0,67,10,4.8,33,45.3049,55,-73.4094,2022-02-14,2.0
2022-02-14 16:00:00,35.6,26,4,3.0,36,44.1576,3,-73.2862,2022-02-14,2.0
2022-02-14 17:00:00,26.2,65,1,0.4,59,44.8565,79,-73.7641,2022-02-14,2.0
2022-02-14 18:00:00,33.4,32,24,0.4,32,45.4558,73,-73.3852,2022-02-14,2.0
2022-02-14 19:00:00,22.9,84,21,4.2,52,44.6832,94,-72.5519,2022-02-14,2.0
2022-02-14 20:00:00,39.1,36,11,3.4,58,45.9724,33,-73.1224,2022-02-14,2.0
2022-02-14 21:00:00,34.3,66,22,1.5,49,44.5359,36,-72.8137,2022-02-14,2.0
2022-02-14 22:00:00,15.5,21,11,1.3,75,45.5354,77,-72.6357,2022-02-14,2.0
2022-02-14 23:00:00,17.0,68,11,1.7,60,44.0627,49,-72.2378,2022-02-14,2.0
2022-02-17 00:00:00,31.6,87,2,2.1,51,45.1133,26,-73.8547,2022-02-17,0.0
2022-02-17 01:00:00,25.8,46,3,2.3,72,44.6287,43,-73.6125,2022-02-17,0.0
2022-02-17 02:00:00,30.8,57,23,1.9,34,45.1396,98,-73.8948,2022-02-17,0.0
2022-02-17 03:00:00,36.7,31,6,4.7,77,44.0401,79,-73.9691,2022-02-17,0.0
2022-02-17 04:00:00,20.3,35,24,0.2,50,44.3075,11,-72.5777,2022-02-17,0.0
2022-02-17 05:00:00,39.2,18,32,4.6,48,45.4367,84,-73.5812,2022-02-17,0.0
2022-02-17 06:00:00,37.7,22,29,1.2,69,44.1106,38,-73.31,2022-02-17,0.0
2022-02-17 07:00:00,21.1,70,24,1.3,64,45.3023,32,-73.8736,2022-02-17,0.0
2022-02-17 08:00:00,32.2,14,35,3.8,51,45.265,96,-72.9808,2022-02-17,0.0
2022-02-17 09:00:00,21.3,40,19,3.8,65,45.282,74,-72.4312,2022-02-17,0.0
2022-02-17 10:00:00,25.1,78,4,0.5,39,44.7227,58,-72.9346,2022-02-17,0.0
2022-02-17 11:00:00,31.4,44,13,3.2,48,44.3405,19,-72.3571,2022-02-17,0.0
2022-02-17 12:00:00,39.1,56,1,1.1,55,44.7232,58,-72.8836,2022-02-17,0.0
2022-02-17 13:00:00,17.7,77,33,4.9,44,45.3509,12,-73.9346,2022-02-17,0.0
2022-02-17 14:00:00,26.5,82,9,2.4,38,44.2056,63,-72.1875,2022-02-17,0.0
2022-02-17 15:00:00,35.7,18,35,0.2,50,44.5847,85,-72.863,2022-02-17,0.0
2022-02-17 16:00:00,20.8,73,22,2.3,80,45.7672,49,-72.3923,2022-02-17,0.0
2022-02-17 17:00:00,33.0,19,39,4.4,73,44.3253,90,-72.3214,2022-02-17,0.0
2022-02-17 18:00:00,16.5,63,3,0.3,72,45.8259,60,-72.4611,2022-02-17,0.0
2022-02-17 19:00:00,22.5,84,17,1.2,31,45.0893,20,-73.086,2022-02-17,0.0
2022-02-17 20:00:00,27.0,59,10,2.6,33,45.1868,43,-73.6916,2022-02-17,0.0
2022-02-17 21:00:00,36.8,18,11,2.1,45,45.0692,84,-72.6262,2022-02-17,0.0
2022-02-17 22:00:00,26.9,68,25,4.7,35,44.504,13,-72.8282,2022-02-17,0.0
2022-02-17 23:00:00,31.0,53,38,3.7,52,44.1131,88,-73.6181,2022-02-17,0.0
2022-02-19 00:00:00,31.4,65,8,1.1,77,44.5306,16,-73.6234,2022-02-19,2.0
2022-02-19 01:00:00,31.5,18,24,4.4,70,45.3329,25,-73.8909,2022-02-19,2.0
2022-02-19 02:00:00,20.5,61,17,4.4,34,45.5106,33,-73.1503,2022-02-19,2.0
2022-02-19 03:00:00,20.3,42,24,2.2,53,44.5786,3,-73.2835,2022-02-19,2.0
2022-02-19 04:00:00,39.7,32,38,0.3,80,44.5086,100,-72.1546,2022-02-19,2.0
2022-02-19 05:00:00,30.8,78,20,1.9,42,44.4614,30,-73.1042,2022-02-19,2.0
2022-02-19 06:00:00,37.1,75,11,2.7,73,44.5621,61,-73.9896,2022-02-19,2.0
2022-02-19 07:00:00,30.7,29,32,3.4,60,45.9738,55,-73.6461,2022-02-19,2.0
2022-02-19 08:00:00,26.3,65,37,4.5,35,44.1914,51,-73.0462,2022-02-19,2.0
2022-02-19 09:00:00,29.3,12,7,1.3,70,44.4212,86,-72.6389,2022-02-19,2.0
2022-02-19 10:00:00,20.3,78,19,2.3,62,44.3931,6,-72.5538,2022-02-19,2.0
2022-02-19 11:00:00,16.1,56,40,2.0,36,44.9155,83,-73.4372,2022-02-19,2.0
2022-02-19 12:00:00,29.3,49,33,1.8,46,44.2419,6,-73.6865,2022-02-19,2.0
2022-02-19 13:00:00,20.0,10,7,4.2,33,44.5772,9,-73.1921,2022-02-19,2.0
2022-02-19 14:00:00,28.7,47,31,3.8,69,45.2101,91,-72.2445,2022-02-19,2.0
2022-02-19 15:00:00,37.7,90,12,2.4,51,44.1877,35,-73.1592,2022-02-19,2.0
2022-02-19 16:00:00,16.2,38,3,1.6,30,45.5717,74,-72.8193,2022-02-19,2.0
2022-02-19 17:00:00,39.8,19,18,4.3,35,45.4493,36,-73.9347,2022-02-19,2.0
2022-02-19 18:00:00,38.2,85,19,2.0,76,45.2309,88,-72.0051,2022-02-19,2.0
2022-02-19 19:00:00,37.0,25,25,4.1,71,45.1716,1,-72.0948,2022-02-19,2.0
2022-02-19 20:00:00,31.1,44,4,4.4,63,44.9482,24,-72.8274,2022-02-19,2.0
2022-02-19 21:00:00,27.9,38,8,4.3,71,44.2557,16,-73.3142,2022-02-19,2.0
2022-02-19 22:00:00,36.0,41,29,4.7,80,44.2543,46,-72.2961,2022-02-19,2.0
2022-02-19 23:00:00,39.4,58,12,4.7,68,44.5785,86,-72.0769,2022-02-19,2.0
2022-02-25 00:00:00,32.4,55,2,4.9,75,44.5107,57,-72.9973,2022-02-25,2.0
2022-02-25 01:00:00,36.7,73,35,0.4,58,45.6433,13,-73.5166,2022-02-25,2.0
2022-02-25 02:00:00,34.3,42,29,2.0,31,45.5676,95,-72.5646,2022-02-25,2.0
2022-02-25 03:00:00,27.6,47,11,3.1,36,45.68,75,-72.4322,2022-02-25,2.0
2022-02-25 04:00:00,27.4,61,5,4.1,45,44.4775,33,-72.1286,2022-02-25,2.0
2022-02-25 05:00:00,17.5,34,8,3.3,44,44.155,25,-73.8063,2022-02-25,2.0
2022-02-25 06:00:00,16.0,59,17,2.6,38,44.217,24,-72.6775,2022-02-25,2.0
2022-02-25 07:00:00,34.5,39,39,0.0,68,44.5982,83,-73.8434,2022-02-25,2.0
2022-02-25 08:00:00,30.2,40,22,2.3,74,44.2493,67,-73.8185,2022-02-25,2.0
2022-02-25 09:00:00,24.2,82,2,0.9,45,45.5345,88,-72.5103,2022-02-25,2.0
2022-02-25 10:00:00,17.6,53,39,4.4,38,45.5183,74,-72.6549,2022-02-25,2.0
2022-02-25 11:00:00,24.4,67,15,0.4,47,44.2098,0,-73.2689,2022-02-25,2.0
2022-02-25 12:00:00,33.5,29,37,0.5,77,44.7639,87,-72.2291,2022-02-25,2.0
2022-02-25 13:00:00,21.7,65,7,4.9,76,45.9831,12,-72.4473,2022-02-25,2.0
2022-02-25 14:00:00,37.4,18,31,4.9,45,44.2163,5,-73.7832,2022-02-25,2.0
2022-02-25 15:00:00,28.3,47,0,3.5,53,45.0331,33,-72.5353,2022-02-25,2.0
2022-02-25 16:00:00,22.0,35,13,1.3,58,45.5604,82,-73.029,2022-02-25,2.0
2022-02-25 17:00:00,35.5,50,39,0.9,60,44.1584,19,-72.122,2022-02-25,2.0
2022-02-25 18:00:00,24.6,75,38,2.9,36,45.3498,40,-72.1293,2022-02-25,2.0
2022-02-25 19:00:00,18.1,32,4,2.8,45,44.2962,97,-72.3743,2022-02-25,2.0
2022-02-25 20:00:00,32.5,21,6,1.9,79,45.6399,50,-72.5857,2022-02-25,2.0
2022-02-25 21:00:00,15.9,56,11,1.4,44,44.1052,96,-72.1629,2022-02-25,2.0
2022-02-25 22:00:00,34.3,50,5,1.2,35,45.2093,50,-72.1641,2022-02-25,2.0
2022-02-25 23:00:00,22.8,83,32,4.6,30,45.117,62,-73.025,2022-02-25,2.0
2022-03-14 00:00:00,28.3,84,10,2.1,75,44.6106,18,-73.727,2022-03-14,2.0
2022-03-14 01:00:00,30.3,16,5,4.1,74,45.0679,24,-72.8869,2022-03-14,2.0
2022-03-14 02:00:00,32.2,14,26,0.3,39,45.8746,51,-72.2588,2022-03-14,2.0
2022-03-14 03:00:00,28.7,65,26,4.5,64,44.9166,82,-72.5424,2022-03-14,2.0
2022-03-14 04:00:00,16.3,37,22,3.9,70,44.0976,100,-73.7474,2022-03-14,2.0
2022-03-14 05:00:00,37.4,73,17,2.1,70,45.4827,27,-73.7171,2022-03-14,2.0
2022-03-14 06:00:00,28.6,42,15,0.1,73,45.4171,83,-72.4735,2022-03-14,2.0
2022-03-14 07:00:00,29.6,87,10,2.9,57,44.7848,48,-73.7012,2022-03-14,2.0
2022-03-14 08:00:00,34.0,11,38,3.0,35,44.6464,13,-73.4006,2022-03-14,2.0
2022-03-14 09:00:00,31.5,15,9,3.1,42,45.049,97,-72.1734,2022-03-14,2.0
2022-03-14 10:00:00,35.6,73,25,1.0,31,45.0036,9,-72.383,2022-03-14,2.0
2022-03-14 11:00:00,15.6,72,22,4.1,42,45.5539,97,-73.1497,2022-03-14,2.0
2022-03-14 12:00:00,36.8,61,26,4.3,32,44.5092,75,-72.2877,2022-03-14,2.0
2022-03-14 13:00:00,23.3,58,38,0.4,63,44.5382,28,-73.132,2022-03-14,2.0
2022-03-14 14:00:00,38.9,44,28,0.7,66,44.4687,98,-73.1483,2022-03-14,2.0
2022-03-14 15:00:00,38.5,78,24,4.6,33,45.8072,78,-73.6143,2022-03-14,2.0
2022-03-14 16:00:00,28.2,86,37,4.8,59,44.5705,32,-73.6959,2022-03-14,2.0
2022-03-14 17:00:00,28.0,52,24,0.8,74,45.0143,40,-72.9821,2022-03-14,2.0
2022-03-14 18:00:00,29.7,55,5,2.0,74,45.4128,1,-73.1037,2022-03-14,2.0
2022-03-14 19:00:00,18.5,75,4,3.9,61,45.6627,24,-72.0639,2022-03-14,2.0
2022-03-14 20:00:00,36.2,50,22,0.8,67,44.4272,23,-73.7235,2022-03-14,2.0
2022-03-14 21:00:00,26.2,33,13,3.0,79,44.9964,61,-72.7962,2022-03-14,2.0
2022-03-14 22:00:00,25.4,79,5,1.9,42,44.0558,37,-73.0822,2022-03-14,2.0
2022-03-14 23:00:00,33.2,44,5,1.8,55,44.2084,2,-73.832,2022-03-14,2.0
2022-04-01 00:00:00,29.9,16,28,0.0,60,44.3616,35,-72.545,2022-04-01,0.0
2022-04-01 01:00:00,20.1,79,18,2.4,49,44.3005,61,-72.142,2022-04-01,0.0
2022-04-01 02:00:00,21.2,49,13,1.8,79,44.7276,36,-72.1086,2022-04-01,0.0
2022-04-01 03:00:00,30.9,34,9,0.0,49,44.5115,9,-72.5845,2022-04-01,0.0
2022-04-01 04:00:00,20.7,88,18,4.7,66,44.0088,95,-72.4154,2022-04-01,0.0
2022-04-01 05:00:00,28.7,53,25,4.7,68,44.3224,34,-72.6981,2022-04-01,0.0
2022-04-01 06:00:00,32.7,19,22,4.9,37,44.8425,13,-73.6464,2022-04-01,0.0
2022-04-01 07:00:00,25.7,58,2,3.5,66,44.5339,36,-72.8457,2022-04-01,0.0
2022-04-01 08:00:00,19.2,62,15,1.8,68,44.3861,43,-73.8541,2022-04-01,0.0
2022-04-01 09:00:00,35.1,64,27,3.0,70,45.6679,74,-72.5218,2022-04-01,0.0
2022-04-01 10:00:00,37.1,36,5,1.7,65,45.1273,49,-72.0172,2022-04-01,0.0
2022-04-01 11:00:00,33.6,58,31,3.2,53,45.5528,58,-72.6651,2022-04-01,0.0
2022-04-01 12:00:00,34.0,39,2,0.7,43,45.0964,36,-72.2349,2022-04-01,0.0
2022-04-01 13:00:00,17.2,19,33,1.3,53,45.8998,69,-73.2426,2022-04-01,0.0
2022-04-01 14:00:00,21.9,72,4,3.4,33,44.9749,89,-73.3799,2022-04-01,0.0
2022-04-01 15:00:00,28.9,75,26,3.8,58,45.1746,41,-73.236,2022-04-01,0.0
2022-04-01 16:00:00,38.5,29,32,1.5,72,45.4028,98,-73.4862,2022-04-01,0.0
2022-04-01 17:00:00,23.2,63,6,3.0,67,45.031,66,-73.7644,2022-04-01,0.0
2022-04-01 18:00:00,25.0,46,39,0.2,31,45.9671,13,-73.3455,2022-04-01,0.0
2022-04-01 19:00:00,33.0,42,7,4.8,78,44.0288,5,-73.4061,2022-04-01,0.0
2022-04-01 20:00:00,22.6,85,5,2.7,61,44.5597,90,-72.3117,2022-04-01,0.0
2022-04-01 21:00:00,24.9,20,32,2.9,78,44.0959,31,-72.4151,2022-04-01,0.0
2022-04-01 22:00:00,27.8,82,35,3.9,50,44.7605,4,-72.4914,2022-04-01,0.0
2022-04-01 23:00:00,15.3,20,28,3.9,42,44.8668,92,-73.4447,2022-04-01,0.0
2022-04-18 00:00:00,39.1,63,1,4.0,38,45.6434,90,-72.9095,2022-04-18,2.0
2022-04-18 01:00:00,32.2,18,2,1.1,70,45.1221,91,-73.8897,2022-04-18,2.0
2022-04-18 02:00:00,23.4,10,16,0.4,75,44.4398,32,-72.9146,2022-04-18,2.0
2022-04-18 03:00:00,17.5,63,2,0.2,58,45.9391,26,-72.9482,2022-04-18,2.0
2022-04-18 04:00:00,25.5,21,19,0.2,55,45.915,15,-73.2905,2022-04-18,2.0
2022-04-18 05:00:00,23.4,83,15,0.9,57,44.7536,6,-72.6516,2022-04-18,2.0
2022-04-18 06:00:00,30.6,29,3,4.7,61,44.2003,83,-73.3104,2022-04-18,2.0
2022-04-18 07:00:00,34.7,68,33,0.0,79,44.304,46,-73.0382,2022-04-18,2.0
2022-04-18 08:00:00,23.6,55,29,4.0,46,45.6764,87,-73.4692,2022-04-18,2.0
2022-04-18 09:00:00,35.4,16,22,4.4,42,44.8777,27,-72.4397,2022-04-18,2.0
2022-04-18 10:00:00,21.6,28,22,1.8,58,45.1742,98,-73.225,2022-04-18,2.0
2022-04-18 11:00:00,26.5,45,13,1.4,71,44.6835,59,-72.2815,2022-04-18,2.0
2022-04-18 12:00:00,29.4,29,36,4.7,80,44.2564,22,-73.7784,2022-04-18,2.0
2022-04-18 13:00:00,16.9,14,8,1.9,34,44.9575,14,-73.9622,2022-04-18,2.0
2022-04-18 14:00:00,39.8,21,36,1.2,71,45.1021,64,-72.7258,2022-04-18,2.0
2022-04-18 15:00:00,18.5,60,29,2.1,41,45.5149,37,-73.6651,2022-04-18,2.0
2022-04-18 16:00:00,21.8,32,22,4.5,60,44.67,51,-73.8848,2022-04-18,2.0
2022-04-18 17:00:00,21.0,19,3,3.4,76,44.265,97,-73.715,2022-04-18,2.0
2022-04-18 18:00:00,21.2,66,4,0.8,58,45.9142,16,-73.1528,2022-04-18,2.0
2022-04-18 19:00:00,27.2,56,19,2.2,80,45.847,99,-73.1482,2022-04-18,2.0
2022-04-18 20:00:00,34.9,56,20,2.5,41,44.9463,95,-73.0348,2022-04-18,2.0
2022-04-18 21:00:00,17.6,70,9,2.8,34,44.2937,40,-73.6405,2022-04-18,2.0
2022-04-18 22:00:00,26.4,54,26,2.2,66,45.0099,10,-73.7966,2022-04-18,2.0
2022-04-18 23:00:00,37.0,86,25,4.8,42,45.8458,83,-73.6232,2022-04-18,2.0
2022-05-11 00:00:00,19.0,86,18,3.1,65,45.66,26,-72.3324,2022-05-11,2.0
2022-05-11 01:00:00,26.9,43,13,3.1,78,45.1748,5,-73.3454,2022-05-11,2.0
2022-05-11 02:00:00,25.5,38,30,1.5,69,45.5588,39,-73.7374,2022-05-11,2.0
2022-05-11 03:00:00,19.8,63,11,1.9,66,45.0913,10,-72.1734,2022-05-11,2.0
2022-05-11 04:00:00,26.2,77,8,3.5,32,45.0341,21,-73.1445,2022-05-11,2.0
2022-05-11 05:00:00,16.5,71,10,0.2,55,45.5831,0,-72.2888,2022-05-11,2.0
2022-05-11 06:00:00,38.7,18,18,1.9,31,44.2121,92,-73.6472,2022-05-11,2.0
2022-05-11 07:00:00,17.7,69,3,3.0,69,45.4189,16,-73.2283,2022-05-11,2.0
2022-05-11 08:00:00,26.9,30,25,2.6,74,45.8765,52,-73.1583,2022-05-11,2.0
2022-05-11 09:00:00,32.9,89,29,1.5,78,44.0377,41,-73.6216,2022-05-11,2.0
2022-05-11 10:00:00,39.4,53,20,2.6,72,44.8395,51,-73.6598,2022-05-11,2.0
2022-05-11 11:00:00,32.2,49,17,1.1,63,45.9776,19,-72.9313,2022-05-11,2.0
2022-05-11 12:00:00,21.7,87,8,4.6,61,44.7815,66,-72.9758,2022-05-11,2.0
2022-05-11 13:00:00,19.3,45,22,0.6,53,45.1841,84,-72.9047,2022-05-11,2.0
2022-05-11 14:00:00,34.3,65,9,2.6,60,44.1871,86,-73.3591,2022-05-11,2.0
2022-05-11 15:00:00,33.3,87,30,0.9,69,45.1061,9,-72.7558,2022-05-11,2.0
2022-05-11 16:00:00,15.9,88,36,1.8,71,44.5605,8,-73.5342,2022-05-11,2.0
2022-05-11 17:00:00,27.4,65,31,4.5,51,44.6555,13,-72.1801,2022-05-11,2.0
2022-05-11 18:00:00,21.8,86,6,4.0,72,44.7167,38,-73.8567,2022-05-11,2.0
2022-05-11 19:00:00,39.0,17,40,2.1,51,45.2718,96,-73.9387,2022-05-11,2.0
2022-05-11 20:00:00,28.9,46,39,4.1,80,45.2547,1,-72.8862,2022-05-11,2.0
2022-05-11 21:00:00,17.4,87,2,2.7,49,45.4882,59,-72.5099,2022-05-11,2.0
2022-05-11 22:00:00,38.0,64,2,2.5,54,45.223,73,-73.8456,2022-05-11,2.0
2022-05-11 23:00:00,18.3,89,13,1.8,42,45.1843,64,-72.273,2022-05-11,2.0
2022-05-13 00:00:00,26.9,58,27,1.0,68,45.0357,31,-73.2132,2022-05-13,0.0
2022-05-13 01:00:00,16.9,82,29,5.0,42,45.4811,98,-73.5668,2022-05-13,0.0
2022-05-13 02:00:00,34.3,27,2,0.9,38,45.3222,74,-73.092,2022-05-13,0.0
2022-05-13 03:00:00,21.7,60,15,3.7,55,45.7666,54,-72.3419,2022-05-13,0.0
2022-05-13 04:00:00,28.7,34,18,2.7,33,44.0027,42,-73.2398,2022-05-13,0.0
2022-05-13 05:00:00,29.6,39,31,1.9,55,44.5651,75,-73.6323,2022-05-13,0.0
2022-05-13 06:00:00,39.5,28,33,2.0,36,44.3409,44,-72.6172,2022-05-13,0.0
2022-05-13 07:00:00,39.8,86,28,1.4,75,44.0593,5,-73.585,2022-05-13,0.0
2022-05-13 08:00:00,25.1,33,35,1.0,39,44.0716,69,-73.684,2022-05-13,0.0
2022-05-13 09:00:00,25.6,23,6,5.0,40,45.0638,10,-73.8385,2022-05-13,0.0
2022-05-13 10:00:00,22.5,64,37,3.8,34,45.714,46,-73.705,2022-05-13,0.0
2022-05-13 11:00:00,36.8,48,15,2.2,53,45.8667,3,-72.2038,2022-05-13,0.0
2022-05-13 12:00:00,29.3,33,29,5.0,69,45.1281,82,-73.2964,2022-05-13,0.0
2022-05-13 13:00:00,19.7,11,10,1.1,55,44.1466,99,-73.7989,2022-05-13,0.0
2022-05-13 14:00:00,36.4,81,32,2.2,74,45.3769,87,-72.1964,2022-05-13,0.0
2022-05-13 15:00:00,21.4,86,29,2.1,68,44.732,19,-72.2551,2022-05-13,0.0
2022-05-13 16:00:00,31.1,18,32,0.5,66,44.8421,97,-72.028,2022-05-13,0.0
2022-05-13 17:00:00,17.3,73,40,0.7,31,44.2063,32,-73.8354,2022-05-13,0.0
2022-05-13 18:00:00,35.0,85,32,2.1,44,44.0871,51,-72.5621,2022-05-13,0.0
2022-05-13 19:00:00,21.9,63,7,5.0,47,45.7212,100,-72.0762,2022-05-13,0.0
2022-05-13 20:00:00,26.5,43,0,3.7,60,45.6657,86,-73.4043,2022-05-13,0.0
2022-05-13 21:00:00,30.1,23,40,0.2,49,44.4465,87,-72.6458,2022-05-13,0.0
2022-05-13 22:00:00,38.4,43,19,1.2,45,45.3898,47,-73.0487,2022-05-13,0.0
2022-05-13 23:00:00,25.5,59,36,4.8,65,44.2512,29,-73.0699,2022-05-13,0.0
2022-05-29 00:00:00,34.5,51,27,0.8,64,45.9257,79,-72.2877,2022-05-29,2.0
2022-05-29 01:00:00,27.2,60,7,4.4,47,45.3659,0,-73.7069,2022-05-29,2.0
2022-05-29 02:00:00,31.3,82,26,4.6,70,44.5911,43,-72.4723,2022-05-29,2.0
2022-05-29 03:00:00,15.1,46,35,1.5,33,44.7617,66,-72.7199,2022-05-29,2.0
2022-05-29 04:00:00,29.2,54,25,4.6,75,44.2346,0,-72.582,2022-05-29,2.0
2022-05-29 05:00:00,39.0,10,19,1.9,52,44.384,14,-73.1839,2022-05-29,2.0
2022-05-29 06:00:00,24.3,47,13,0.2,31,45.4724,27,-73.1515,2022-05-29,2.0
2022-05-29 07:00:00,33.3,45,24,4.0,40,44.8651,44,-72.7481,2022-05-29,2.0
2022-05-29 08:00:00,29.0,25,5,3.1,51,44.3139,9,-73.9028,2022-05-29,2.0
2022-05-29 09:00:00,22.2,44,18,4.8,35,44.6897,97,-73.1392,2022-05-29,2.0
2022-05-29 10:00:00,24.5,89,13,3.6,54,45.3835,78,-73.6346,2022-05-29,2.0
2022-05-29 11:00:00,36.1,25,1,2.6,35,45.058,14,-72.6778,2022-05-29,2.0
2022-05-29 12:00:00,33.5,72,23,3.8,46,44.5877,28,-73.7572,2022-05-29,2.0
2022-05-29 13:00:00,16.9,77,40,3.6,44,45.0759,38,-72.3505,2022-05-29,2.0
2022-05-29 14:00:00,30.4,83,21,2.3,45,44.5905,39,-72.0461,2022-05-29,2.0
2022-05-29 15:00:00,36.0,59,30,1.4,44,44.7687,81,-72.8028,2022-05-29,2.0
2022-05-29 16:00:00,38.7,10,40,1.9,74,45.9658,72,-73.9264,2022-05-29,2.0
2022-05-29 17:00:00,28.1,46,5,2.9,78,45.4993,72,-73.2408,2022-05-29,2.0
2022-05-29 18:00:00,20.5,39,23,0.2,50,45.4766,41,-73.4694,2022-05-29,2.0
2022-05-29 19:00:00,19.2,90,34,2.7,74,44.4555,30,-73.1637,2022-05-29,2.0
2022-05-29 20:00:00,34.0,56,1,2.8,35,45.9047,34,-73.331,2022-05-29,2.0
2022-05-29 21:00:00,25.6,25,11,1.8,61,44.557,58,-73.8083,2022-05-29,2.0
2022-05-29 22:00:00,36.6,81,33,5.0,68,45.5053,54,-73.3903,2022-05-29,2.0
2022-05-29 23:00:00,15.3,32,6,2.3,56,44.0285,1,-72.4818,2022-05-29,2.0
2022-06-02 00:00:00,33.2,85,25,2.2,42,45.2894,44,-72.7752,2022-06-02,0.0
2022-06-02 01:00:00,20.8,52,11,1.9,79,45.5523,19,-72.2521,2022-06-02,0.0
